Start date,End date,Germany/Luxembourg [Eur/MWh],Forecasted prices [Eur/MWh]
29/04/2024 20:00,29/04/2024 20:15,154.0,166.3
29/04/2024 20:15,29/04/2024 20:30,132.4,119.2
29/04/2024 20:30,29/04/2024 20:45,96.5,110.0
29/04/2024 20:45,29/04/2024 21:00,75.2,86.5
29/04/2024 21:00,29/04/2024 21:15,130.0,144.3
29/04/2024 21:15,29/04/2024 21:30,99.9,84.9
29/04/2024 21:30,29/04/2024 21:45,73.3,77.7
29/04/2024 21:45,29/04/2024 22:00,56.3,54.1
29/04/2024 22:00,29/04/2024 22:15,109.0,95.9
29/04/2024 22:15,29/04/2024 22:30,82.7,88.5
29/04/2024 22:30,29/04/2024 22:45,70.0,59.5
29/04/2024 22:45,29/04/2024 23:00,57.3,60.7
29/04/2024 23:00,29/04/2024 23:15,101.4,104.4
29/04/2024 23:15,29/04/2024 23:30,82.8,91.1
29/04/2024 23:30,29/04/2024 23:45,70.3,74.5
29/04/2024 23:45,30/04/2024 00:00,55.0,52.3
30/04/2024 00:00,30/04/2024 00:15,84.2,72.4
30/04/2024 00:15,30/04/2024 00:30,74.8,78.5
30/04/2024 00:30,30/04/2024 00:45,68.8,73.6
30/04/2024 00:45,30/04/2024 01:00,61.9,53.2
30/04/2024 01:00,30/04/2024 01:15,74.9,67.4
30/04/2024 01:15,30/04/2024 01:30,68.8,73.6
30/04/2024 01:30,30/04/2024 01:45,70.1,74.3
30/04/2024 01:45,30/04/2024 02:00,72.1,61.3
30/04/2024 02:00,30/04/2024 02:15,71.0,66.0
30/04/2024 02:15,30/04/2024 02:30,68.8,60.5
30/04/2024 02:30,30/04/2024 02:45,71.6,68.0
30/04/2024 02:45,30/04/2024 03:00,74.4,76.6
30/04/2024 03:00,30/04/2024 03:15,62.7,55.1
30/04/2024 03:15,30/04/2024 03:30,79.9,71.1
30/04/2024 03:30,30/04/2024 03:45,73.2,68.8
30/04/2024 03:45,30/04/2024 04:00,84.2,90.1
30/04/2024 04:00,30/04/2024 04:15,42.1,36.2
30/04/2024 04:15,30/04/2024 04:30,62.2,55.4
30/04/2024 04:30,30/04/2024 04:45,85.5,94.1
30/04/2024 04:45,30/04/2024 05:00,130.0,123.5
30/04/2024 05:00,30/04/2024 05:15,75.4,72.4
30/04/2024 05:15,30/04/2024 05:30,104.9,116.4
30/04/2024 05:30,30/04/2024 05:45,92.4,78.5
30/04/2024 05:45,30/04/2024 06:00,114.7,114.7
30/04/2024 06:00,30/04/2024 06:15,135.0,136.3
30/04/2024 06:15,30/04/2024 06:30,119.9,118.7
30/04/2024 06:30,30/04/2024 06:45,109.9,102.2
30/04/2024 06:45,30/04/2024 07:00,60.5,62.3
30/04/2024 07:00,30/04/2024 07:15,145.0,126.1
30/04/2024 07:15,30/04/2024 07:30,101.2,89.1
30/04/2024 07:30,30/04/2024 07:45,71.3,67.0
30/04/2024 07:45,30/04/2024 08:00,40.2,45.8
30/04/2024 08:00,30/04/2024 08:15,133.0,147.6
30/04/2024 08:15,30/04/2024 08:30,80.7,90.4
30/04/2024 08:30,30/04/2024 08:45,56.9,55.2
30/04/2024 08:45,30/04/2024 09:00,20.6,18.6
30/04/2024 09:00,30/04/2024 09:15,114.7,98.6
30/04/2024 09:15,30/04/2024 09:30,66.9,57.5
30/04/2024 09:30,30/04/2024 09:45,44.4,47.5
30/04/2024 09:45,30/04/2024 10:00,5.8,5.9
30/04/2024 10:00,30/04/2024 10:15,85.8,81.5
30/04/2024 10:15,30/04/2024 10:30,48.3,55.1
30/04/2024 10:30,30/04/2024 10:45,44.4,51.1
30/04/2024 10:45,30/04/2024 11:00,9.0,9.2
30/04/2024 11:00,30/04/2024 11:15,45.1,40.1
30/04/2024 11:15,30/04/2024 11:30,41.0,40.6
30/04/2024 11:30,30/04/2024 11:45,37.0,38.9
30/04/2024 11:45,30/04/2024 12:00,-9.9,-9.1
30/04/2024 12:00,30/04/2024 12:15,20.5,22.1
30/04/2024 12:15,30/04/2024 12:30,44.9,47.6
30/04/2024 12:30,30/04/2024 12:45,5.1,4.6
30/04/2024 12:45,30/04/2024 13:00,18.9,16.1
30/04/2024 13:00,30/04/2024 13:15,-4.9,-5.2
30/04/2024 13:15,30/04/2024 13:30,0.1,0.1
30/04/2024 13:30,30/04/2024 13:45,48.6,43.7
30/04/2024 13:45,30/04/2024 14:00,40.2,45.8
30/04/2024 14:00,30/04/2024 14:15,-14.9,-12.7
30/04/2024 14:15,30/04/2024 14:30,5.1,5.2
30/04/2024 14:30,30/04/2024 14:45,47.1,49.0
30/04/2024 14:45,30/04/2024 15:00,81.3,73.2
30/04/2024 15:00,30/04/2024 15:15,9.0,9.5
30/04/2024 15:15,30/04/2024 15:30,39.9,41.9
30/04/2024 15:30,30/04/2024 15:45,55.1,56.7
30/04/2024 15:45,30/04/2024 16:00,85.2,93.7
30/04/2024 16:00,30/04/2024 16:15,0.0,0.0
30/04/2024 16:15,30/04/2024 16:30,55.0,56.1
30/04/2024 16:30,30/04/2024 16:45,90.5,101.4
30/04/2024 16:45,30/04/2024 17:00,128.9,121.2
30/04/2024 17:00,30/04/2024 17:15,33.6,32.9
30/04/2024 17:15,30/04/2024 17:30,64.8,55.7
30/04/2024 17:30,30/04/2024 17:45,101.2,108.3
30/04/2024 17:45,30/04/2024 18:00,140.0,123.2
30/04/2024 18:00,30/04/2024 18:15,99.9,101.9
30/04/2024 18:15,30/04/2024 18:30,104.9,102.8
30/04/2024 18:30,30/04/2024 18:45,109.9,105.5
30/04/2024 18:45,30/04/2024 19:00,129.9,119.5
30/04/2024 19:00,30/04/2024 19:15,236.4,236.4
30/04/2024 19:15,30/04/2024 19:30,109.9,106.6
30/04/2024 19:30,30/04/2024 19:45,81.3,93.5
30/04/2024 19:45,30/04/2024 20:00,62.7,53.9
30/04/2024 20:00,30/04/2024 20:15,139.9,123.1
30/04/2024 20:15,30/04/2024 20:30,99.9,112.9
30/04/2024 20:30,30/04/2024 20:45,79.8,90.2
30/04/2024 20:45,30/04/2024 21:00,57.0,50.2
30/04/2024 21:00,30/04/2024 21:15,110.0,123.2
30/04/2024 21:15,30/04/2024 21:30,87.2,87.2
30/04/2024 21:30,30/04/2024 21:45,71.4,77.8
30/04/2024 21:45,30/04/2024 22:00,54.8,53.2
30/04/2024 22:00,30/04/2024 22:15,95.0,85.5
30/04/2024 22:15,30/04/2024 22:30,79.9,89.5
30/04/2024 22:30,30/04/2024 22:45,57.3,49.8
30/04/2024 22:45,30/04/2024 23:00,49.4,56.8
30/04/2024 23:00,30/04/2024 23:15,79.9,84.7
30/04/2024 23:15,30/04/2024 23:30,63.0,63.6
30/04/2024 23:30,30/04/2024 23:45,57.2,58.9
30/04/2024 23:45,01/05/2024 00:00,59.9,68.3
01/05/2024 00:00,01/05/2024 00:15,69.9,80.4
01/05/2024 00:15,01/05/2024 00:30,55.8,56.9
01/05/2024 00:30,01/05/2024 00:45,59.9,55.7
01/05/2024 00:45,01/05/2024 01:00,50.7,47.2
01/05/2024 01:00,01/05/2024 01:15,64.9,61.7
01/05/2024 01:15,01/05/2024 01:30,50.6,54.1
01/05/2024 01:30,01/05/2024 01:45,59.9,56.9
01/05/2024 01:45,01/05/2024 02:00,48.6,44.7
01/05/2024 02:00,01/05/2024 02:15,56.0,57.7
01/05/2024 02:15,01/05/2024 02:30,50.6,48.6
01/05/2024 02:30,01/05/2024 02:45,56.9,51.2
01/05/2024 02:45,01/05/2024 03:00,47.6,44.7
01/05/2024 03:00,01/05/2024 03:15,54.9,56.6
01/05/2024 03:15,01/05/2024 03:30,48.0,44.1
01/05/2024 03:30,01/05/2024 03:45,47.0,52.6
01/05/2024 03:45,01/05/2024 04:00,55.0,58.2
01/05/2024 04:00,01/05/2024 04:15,53.9,56.6
01/05/2024 04:15,01/05/2024 04:30,49.4,54.8
01/05/2024 04:30,01/05/2024 04:45,38.9,37.7
01/05/2024 04:45,01/05/2024 05:00,47.0,52.7
01/05/2024 05:00,01/05/2024 05:15,51.5,56.6
01/05/2024 05:15,01/05/2024 05:30,49.8,53.8
01/05/2024 05:30,01/05/2024 05:45,41.8,41.4
01/05/2024 05:45,01/05/2024 06:00,30.9,32.1
01/05/2024 06:00,01/05/2024 06:15,78.9,75.0
01/05/2024 06:15,01/05/2024 06:30,59.0,65.4
01/05/2024 06:30,01/05/2024 06:45,10.1,10.2
01/05/2024 06:45,01/05/2024 07:00,-9.3,-9.3
01/05/2024 07:00,01/05/2024 07:15,79.7,89.2
01/05/2024 07:15,01/05/2024 07:30,25.1,26.3
01/05/2024 07:30,01/05/2024 07:45,-4.9,-4.9
01/05/2024 07:45,01/05/2024 08:00,-35.0,-29.7
01/05/2024 08:00,01/05/2024 08:15,63.1,57.4
01/05/2024 08:15,01/05/2024 08:30,26.9,26.4
01/05/2024 08:30,01/05/2024 08:45,-5.0,-4.8
01/05/2024 08:45,01/05/2024 09:00,-95.0,-95.9
01/05/2024 09:00,01/05/2024 09:15,51.0,44.8
01/05/2024 09:15,01/05/2024 09:30,7.0,7.0
01/05/2024 09:30,01/05/2024 09:45,-33.1,-33.8
01/05/2024 09:45,01/05/2024 10:00,-98.9,-100.9
01/05/2024 10:00,01/05/2024 10:15,11.0,11.4
01/05/2024 10:15,01/05/2024 10:30,-14.9,-16.3
01/05/2024 10:30,01/05/2024 10:45,-45.1,-48.7
01/05/2024 10:45,01/05/2024 11:00,-114.9,-111.5
01/05/2024 11:00,01/05/2024 11:15,-17.0,-14.6
01/05/2024 11:15,01/05/2024 11:30,-55.9,-62.0
01/05/2024 11:30,01/05/2024 11:45,-89.9,-88.1
01/05/2024 11:45,01/05/2024 12:00,-98.9,-98.9
01/05/2024 12:00,01/05/2024 12:15,-68.6,-61.0
01/05/2024 12:15,01/05/2024 12:30,-61.0,-63.5
01/05/2024 12:30,01/05/2024 12:45,-94.9,-94.0
01/05/2024 12:45,01/05/2024 13:00,-109.9,-102.2
01/05/2024 13:00,01/05/2024 13:15,-110.0,-115.5
01/05/2024 13:15,01/05/2024 13:30,-110.0,-104.5
01/05/2024 13:30,01/05/2024 13:45,-104.1,-90.6
01/05/2024 13:45,01/05/2024 14:00,-80.0,-79.2
01/05/2024 14:00,01/05/2024 14:15,-129.9,-119.5
01/05/2024 14:15,01/05/2024 14:30,-98.9,-109.8
01/05/2024 14:30,01/05/2024 14:45,-55.1,-50.1
01/05/2024 14:45,01/05/2024 15:00,-20.1,-19.7
01/05/2024 15:00,01/05/2024 15:15,-125.0,-110.0
01/05/2024 15:15,01/05/2024 15:30,-65.0,-61.8
01/05/2024 15:30,01/05/2024 15:45,-10.0,-10.3
01/05/2024 15:45,01/05/2024 16:00,47.0,45.1
01/05/2024 16:00,01/05/2024 16:15,-110.1,-123.3
01/05/2024 16:15,01/05/2024 16:30,-25.2,-27.2
01/05/2024 16:30,01/05/2024 16:45,34.9,32.1
01/05/2024 16:45,01/05/2024 17:00,89.9,80.0
01/05/2024 17:00,01/05/2024 17:15,-80.3,-69.0
01/05/2024 17:15,01/05/2024 17:30,-19.9,-18.3
01/05/2024 17:30,01/05/2024 17:45,35.1,30.9
01/05/2024 17:45,01/05/2024 18:00,109.9,108.8
01/05/2024 18:00,01/05/2024 18:15,14.3,15.5
01/05/2024 18:15,01/05/2024 18:30,35.0,36.0
01/05/2024 18:30,01/05/2024 18:45,53.0,54.6
01/05/2024 18:45,01/05/2024 19:00,75.0,65.2
01/05/2024 19:00,01/05/2024 19:15,60.0,57.0
01/05/2024 19:15,01/05/2024 19:30,54.9,52.7
01/05/2024 19:30,01/05/2024 19:45,45.4,44.1
01/05/2024 19:45,01/05/2024 20:00,41.8,41.4
01/05/2024 20:00,01/05/2024 20:15,65.0,70.2
01/05/2024 20:15,01/05/2024 20:30,50.9,58.1
01/05/2024 20:30,01/05/2024 20:45,41.0,43.1
01/05/2024 20:45,01/05/2024 21:00,35.1,35.1
01/05/2024 21:00,01/05/2024 21:15,58.8,60.0
01/05/2024 21:15,01/05/2024 21:30,46.0,40.9
01/05/2024 21:30,01/05/2024 21:45,36.4,39.0
01/05/2024 21:45,01/05/2024 22:00,23.1,24.7
01/05/2024 22:00,01/05/2024 22:15,25.1,25.9
01/05/2024 22:15,01/05/2024 22:30,43.7,47.6
01/05/2024 22:30,01/05/2024 22:45,35.5,39.7
01/05/2024 22:45,01/05/2024 23:00,17.3,18.5
01/05/2024 23:00,01/05/2024 23:15,54.9,53.3
01/05/2024 23:15,01/05/2024 23:30,44.9,46.2
01/05/2024 23:30,01/05/2024 23:45,38.5,36.2
01/05/2024 23:45,02/05/2024 00:00,-4.9,-4.9
02/05/2024 00:00,02/05/2024 00:15,44.9,45.8
02/05/2024 00:15,02/05/2024 00:30,44.9,47.6
02/05/2024 00:30,02/05/2024 00:45,20.3,20.3
02/05/2024 00:45,02/05/2024 01:00,-4.9,-5.6
02/05/2024 01:00,02/05/2024 01:15,34.9,34.2
02/05/2024 01:15,02/05/2024 01:30,39.9,38.7
02/05/2024 01:30,02/05/2024 01:45,30.3,31.8
02/05/2024 01:45,02/05/2024 02:00,5.1,5.4
02/05/2024 02:00,02/05/2024 02:15,39.9,36.7
02/05/2024 02:15,02/05/2024 02:30,7.8,6.9
02/05/2024 02:30,02/05/2024 02:45,0.1,0.1
02/05/2024 02:45,02/05/2024 03:00,54.9,59.3
02/05/2024 03:00,02/05/2024 03:15,-14.9,-16.5
02/05/2024 03:15,02/05/2024 03:30,-4.9,-4.3
02/05/2024 03:30,02/05/2024 03:45,54.9,47.8
02/05/2024 03:45,02/05/2024 04:00,74.9,77.2
02/05/2024 04:00,02/05/2024 04:15,-24.9,-26.7
02/05/2024 04:15,02/05/2024 04:30,5.0,5.2
02/05/2024 04:30,02/05/2024 04:45,69.9,69.9
02/05/2024 04:45,02/05/2024 05:00,110.0,126.5
02/05/2024 05:00,02/05/2024 05:15,36.6,37.7
02/05/2024 05:15,02/05/2024 05:30,69.9,66.4
02/05/2024 05:30,02/05/2024 05:45,79.9,80.7
02/05/2024 05:45,02/05/2024 06:00,99.9,106.9
02/05/2024 06:00,02/05/2024 06:15,119.9,125.9
02/05/2024 06:15,02/05/2024 06:30,94.9,108.2
02/05/2024 06:30,02/05/2024 06:45,46.1,50.7
02/05/2024 06:45,02/05/2024 07:00,52.6,57.4
02/05/2024 07:00,02/05/2024 07:15,134.9,128.2
02/05/2024 07:15,02/05/2024 07:30,94.7,104.2
02/05/2024 07:30,02/05/2024 07:45,20.1,20.5
02/05/2024 07:45,02/05/2024 08:00,0.1,0.1
02/05/2024 08:00,02/05/2024 08:15,119.9,103.1
02/05/2024 08:15,02/05/2024 08:30,80.1,68.9
02/05/2024 08:30,02/05/2024 08:45,10.1,11.6
02/05/2024 08:45,02/05/2024 09:00,-39.9,-40.7
02/05/2024 09:00,02/05/2024 09:15,88.2,92.6
02/05/2024 09:15,02/05/2024 09:30,20.1,17.5
02/05/2024 09:30,02/05/2024 09:45,-14.9,-14.9
02/05/2024 09:45,02/05/2024 10:00,-39.9,-36.3
02/05/2024 10:00,02/05/2024 10:15,25.1,27.6
02/05/2024 10:15,02/05/2024 10:30,0.1,0.1
02/05/2024 10:30,02/05/2024 10:45,-19.9,-19.3
02/05/2024 10:45,02/05/2024 11:00,3.8,3.4
02/05/2024 11:00,02/05/2024 11:15,3.8,3.3
02/05/2024 11:15,02/05/2024 11:30,34.9,30.0
02/05/2024 11:30,02/05/2024 11:45,-24.9,-24.7
02/05/2024 11:45,02/05/2024 12:00,-29.9,-27.2
02/05/2024 12:00,02/05/2024 12:15,-19.9,-22.3
02/05/2024 12:15,02/05/2024 12:30,-19.9,-19.3
02/05/2024 12:30,02/05/2024 12:45,-8.3,-8.9
02/05/2024 12:45,02/05/2024 13:00,24.9,24.2
02/05/2024 13:00,02/05/2024 13:15,-39.9,-37.1
02/05/2024 13:15,02/05/2024 13:30,-29.9,-29.6
02/05/2024 13:30,02/05/2024 13:45,9.8,9.8
02/05/2024 13:45,02/05/2024 14:00,39.9,44.3
02/05/2024 14:00,02/05/2024 14:15,-15.1,-17.1
02/05/2024 14:15,02/05/2024 14:30,-8.2,-7.2
02/05/2024 14:30,02/05/2024 14:45,5.1,4.5
02/05/2024 14:45,02/05/2024 15:00,35.1,31.9
02/05/2024 15:00,02/05/2024 15:15,-59.9,-61.1
02/05/2024 15:15,02/05/2024 15:30,-19.9,-20.7
02/05/2024 15:30,02/05/2024 15:45,64.9,66.8
02/05/2024 15:45,02/05/2024 16:00,104.9,100.7
02/05/2024 16:00,02/05/2024 16:15,-15.1,-13.4
02/05/2024 16:15,02/05/2024 16:30,44.9,39.1
02/05/2024 16:30,02/05/2024 16:45,94.9,80.7
02/05/2024 16:45,02/05/2024 17:00,130.0,146.8
02/05/2024 17:00,02/05/2024 17:15,-19.9,-22.9
02/05/2024 17:15,02/05/2024 17:30,69.2,64.3
02/05/2024 17:30,02/05/2024 17:45,109.9,102.2
02/05/2024 17:45,02/05/2024 18:00,134.9,124.1
02/05/2024 18:00,02/05/2024 18:15,84.9,76.4
02/05/2024 18:15,02/05/2024 18:30,99.9,102.9
02/05/2024 18:30,02/05/2024 18:45,109.9,114.3
02/05/2024 18:45,02/05/2024 19:00,101.7,93.5
02/05/2024 19:00,02/05/2024 19:15,125.0,121.2
02/05/2024 19:15,02/05/2024 19:30,110.0,108.9
02/05/2024 19:30,02/05/2024 19:45,104.9,89.2
02/05/2024 19:45,02/05/2024 20:00,84.7,94.0
02/05/2024 20:00,02/05/2024 20:15,115.0,113.8
02/05/2024 20:15,02/05/2024 20:30,104.9,110.2
02/05/2024 20:30,02/05/2024 20:45,78.4,83.1
02/05/2024 20:45,02/05/2024 21:00,35.1,39.3
02/05/2024 21:00,02/05/2024 21:15,129.9,148.1
02/05/2024 21:15,02/05/2024 21:30,94.9,96.8
02/05/2024 21:30,02/05/2024 21:45,55.5,59.9
02/05/2024 21:45,02/05/2024 22:00,25.1,23.1
02/05/2024 22:00,02/05/2024 22:15,100.0,101.9
02/05/2024 22:15,02/05/2024 22:30,84.9,80.7
02/05/2024 22:30,02/05/2024 22:45,69.9,69.2
02/05/2024 22:45,02/05/2024 23:00,16.5,18.2
02/05/2024 23:00,02/05/2024 23:15,74.9,68.9
02/05/2024 23:15,02/05/2024 23:30,47.9,49.8
02/05/2024 23:30,02/05/2024 23:45,59.9,52.7
02/05/2024 23:45,03/05/2024 00:00,43.3,39.8
03/05/2024 00:00,03/05/2024 00:15,64.9,66.8
03/05/2024 00:15,03/05/2024 00:30,49.7,48.2
03/05/2024 00:30,03/05/2024 00:45,34.6,30.1
03/05/2024 00:45,03/05/2024 01:00,49.9,56.9
03/05/2024 01:00,03/05/2024 01:15,45.4,50.4
03/05/2024 01:15,03/05/2024 01:30,37.4,34.4
03/05/2024 01:30,03/05/2024 01:45,52.4,47.2
03/05/2024 01:45,03/05/2024 02:00,49.8,50.8
03/05/2024 02:00,03/05/2024 02:15,37.9,37.9
03/05/2024 02:15,03/05/2024 02:30,49.9,46.4
03/05/2024 02:30,03/05/2024 02:45,51.1,55.7
03/05/2024 02:45,03/05/2024 03:00,45.1,39.2
03/05/2024 03:00,03/05/2024 03:15,48.2,54.9
03/05/2024 03:15,03/05/2024 03:30,34.8,34.1
03/05/2024 03:30,03/05/2024 03:45,45.1,43.7
03/05/2024 03:45,03/05/2024 04:00,79.9,87.9
03/05/2024 04:00,03/05/2024 04:15,12.6,14.5
03/05/2024 04:15,03/05/2024 04:30,27.6,29.8
03/05/2024 04:30,03/05/2024 04:45,82.4,77.5
03/05/2024 04:45,03/05/2024 05:00,118.9,116.5
03/05/2024 05:00,03/05/2024 05:15,67.4,60.7
03/05/2024 05:15,03/05/2024 05:30,71.9,76.2
03/05/2024 05:30,03/05/2024 05:45,76.9,76.1
03/05/2024 05:45,03/05/2024 06:00,94.2,82.9
03/05/2024 06:00,03/05/2024 06:15,97.4,100.3
03/05/2024 06:15,03/05/2024 06:30,94.9,104.4
03/05/2024 06:30,03/05/2024 06:45,81.0,72.1
03/05/2024 06:45,03/05/2024 07:00,84.2,88.4
03/05/2024 07:00,03/05/2024 07:15,111.1,110.0
03/05/2024 07:15,03/05/2024 07:30,99.9,97.9
03/05/2024 07:30,03/05/2024 07:45,67.1,61.7
03/05/2024 07:45,03/05/2024 08:00,52.6,55.8
03/05/2024 08:00,03/05/2024 08:15,101.8,89.6
03/05/2024 08:15,03/05/2024 08:30,71.1,69.0
03/05/2024 08:30,03/05/2024 08:45,79.9,82.3
03/05/2024 08:45,03/05/2024 09:00,52.5,50.9
03/05/2024 09:00,03/05/2024 09:15,92.4,81.3
03/05/2024 09:15,03/05/2024 09:30,82.4,90.7
03/05/2024 09:30,03/05/2024 09:45,50.1,54.6
03/05/2024 09:45,03/05/2024 10:00,35.1,30.9
03/05/2024 10:00,03/05/2024 10:15,84.9,90.9
03/05/2024 10:15,03/05/2024 10:30,50.2,53.7
03/05/2024 10:30,03/05/2024 10:45,54.0,48.6
03/05/2024 10:45,03/05/2024 11:00,30.1,28.3
03/05/2024 11:00,03/05/2024 11:15,63.5,55.2
03/05/2024 11:15,03/05/2024 11:30,45.1,44.2
03/05/2024 11:30,03/05/2024 11:45,35.5,40.5
03/05/2024 11:45,03/05/2024 12:00,52.7,46.9
03/05/2024 12:00,03/05/2024 12:15,62.9,63.5
03/05/2024 12:15,03/05/2024 12:30,42.4,39.9
03/05/2024 12:30,03/05/2024 12:45,34.0,34.3
03/05/2024 12:45,03/05/2024 13:00,25.5,26.5
03/05/2024 13:00,03/05/2024 13:15,30.1,31.3
03/05/2024 13:15,03/05/2024 13:30,35.5,35.5
03/05/2024 13:30,03/05/2024 13:45,41.1,45.2
03/05/2024 13:45,03/05/2024 14:00,56.9,63.1
03/05/2024 14:00,03/05/2024 14:15,20.2,17.4
03/05/2024 14:15,03/05/2024 14:30,53.0,47.2
03/05/2024 14:30,03/05/2024 14:45,51.3,45.1
03/05/2024 14:45,03/05/2024 15:00,69.9,67.8
03/05/2024 15:00,03/05/2024 15:15,20.1,21.5
03/05/2024 15:15,03/05/2024 15:30,52.2,49.6
03/05/2024 15:30,03/05/2024 15:45,61.8,68.6
03/05/2024 15:45,03/05/2024 16:00,97.0,82.5
03/05/2024 16:00,03/05/2024 16:15,28.4,25.8
03/05/2024 16:15,03/05/2024 16:30,71.5,79.3
03/05/2024 16:30,03/05/2024 16:45,83.0,73.0
03/05/2024 16:45,03/05/2024 17:00,117.4,123.3
03/05/2024 17:00,03/05/2024 17:15,45.6,47.4
03/05/2024 17:15,03/05/2024 17:30,71.8,70.4
03/05/2024 17:30,03/05/2024 17:45,109.9,116.5
03/05/2024 17:45,03/05/2024 18:00,127.5,114.7
03/05/2024 18:00,03/05/2024 18:15,87.4,83.0
03/05/2024 18:15,03/05/2024 18:30,104.0,100.9
03/05/2024 18:30,03/05/2024 18:45,111.1,111.1
03/05/2024 18:45,03/05/2024 19:00,125.0,140.0
03/05/2024 19:00,03/05/2024 19:15,132.4,119.2
03/05/2024 19:15,03/05/2024 19:30,112.4,110.2
03/05/2024 19:30,03/05/2024 19:45,109.9,100.0
03/05/2024 19:45,03/05/2024 20:00,93.6,102.9
03/05/2024 20:00,03/05/2024 20:15,117.5,122.1
03/05/2024 20:15,03/05/2024 20:30,109.9,100.0
03/05/2024 20:30,03/05/2024 20:45,90.7,102.5
03/05/2024 20:45,03/05/2024 21:00,62.6,61.3
03/05/2024 21:00,03/05/2024 21:15,117.5,106.9
03/05/2024 21:15,03/05/2024 21:30,98.1,91.2
03/05/2024 21:30,03/05/2024 21:45,67.7,71.8
03/05/2024 21:45,03/05/2024 22:00,55.2,47.5
03/05/2024 22:00,03/05/2024 22:15,114.9,97.7
03/05/2024 22:15,03/05/2024 22:30,75.2,76.0
03/05/2024 22:30,03/05/2024 22:45,67.2,65.2
03/05/2024 22:45,03/05/2024 23:00,51.5,43.8
03/05/2024 23:00,03/05/2024 23:15,90.6,99.7
03/05/2024 23:15,03/05/2024 23:30,74.8,65.8
03/05/2024 23:30,03/05/2024 23:45,82.4,75.0
03/05/2024 23:45,04/05/2024 00:00,77.4,83.6
04/05/2024 00:00,04/05/2024 00:15,78.5,76.9
04/05/2024 00:15,04/05/2024 00:30,80.8,87.2
04/05/2024 00:30,04/05/2024 00:45,79.9,90.3
04/05/2024 00:45,04/05/2024 01:00,74.9,83.9
04/05/2024 01:00,04/05/2024 01:15,83.9,76.4
04/05/2024 01:15,04/05/2024 01:30,79.9,89.5
04/05/2024 01:30,04/05/2024 01:45,74.9,73.4
04/05/2024 01:45,04/05/2024 02:00,74.9,69.7
04/05/2024 02:00,04/05/2024 02:15,75.0,80.2
04/05/2024 02:15,04/05/2024 02:30,75.0,70.5
04/05/2024 02:30,04/05/2024 02:45,81.8,81.8
04/05/2024 02:45,04/05/2024 03:00,80.0,68.8
04/05/2024 03:00,04/05/2024 03:15,70.0,76.9
04/05/2024 03:15,04/05/2024 03:30,75.0,80.2
04/05/2024 03:30,04/05/2024 03:45,80.0,77.6
04/05/2024 03:45,04/05/2024 04:00,88.2,86.4
04/05/2024 04:00,04/05/2024 04:15,58.7,51.6
04/05/2024 04:15,04/05/2024 04:30,79.9,73.5
04/05/2024 04:30,04/05/2024 04:45,79.9,80.7
04/05/2024 04:45,04/05/2024 05:00,102.5,108.6
04/05/2024 05:00,04/05/2024 05:15,95.0,93.1
04/05/2024 05:15,04/05/2024 05:30,82.5,80.0
04/05/2024 05:30,04/05/2024 05:45,77.4,68.9
04/05/2024 05:45,04/05/2024 06:00,74.9,84.6
04/05/2024 06:00,04/05/2024 06:15,97.5,92.6
04/05/2024 06:15,04/05/2024 06:30,85.0,85.8
04/05/2024 06:30,04/05/2024 06:45,68.8,70.2
04/05/2024 06:45,04/05/2024 07:00,74.3,78.7
04/05/2024 07:00,04/05/2024 07:15,110.5,98.3
04/05/2024 07:15,04/05/2024 07:30,80.0,86.4
04/05/2024 07:30,04/05/2024 07:45,67.4,72.8
04/05/2024 07:45,04/05/2024 08:00,56.9,55.8
04/05/2024 08:00,04/05/2024 08:15,93.1,104.3
04/05/2024 08:15,04/05/2024 08:30,70.0,61.6
04/05/2024 08:30,04/05/2024 08:45,64.9,61.0
04/05/2024 08:45,04/05/2024 09:00,42.5,46.3
04/05/2024 09:00,04/05/2024 09:15,75.0,74.2
04/05/2024 09:15,04/05/2024 09:30,55.1,50.1
04/05/2024 09:30,04/05/2024 09:45,47.5,51.2
04/05/2024 09:45,04/05/2024 10:00,34.9,30.0
04/05/2024 10:00,04/05/2024 10:15,62.4,66.8
04/05/2024 10:15,04/05/2024 10:30,38.0,33.8
04/05/2024 10:30,04/05/2024 10:45,39.9,42.7
04/05/2024 10:45,04/05/2024 11:00,26.7,29.6
04/05/2024 11:00,04/05/2024 11:15,47.5,52.7
04/05/2024 11:15,04/05/2024 11:30,31.9,35.7
04/05/2024 11:30,04/05/2024 11:45,24.8,26.3
04/05/2024 11:45,04/05/2024 12:00,34.9,33.2
04/05/2024 12:00,04/05/2024 12:15,39.9,37.1
04/05/2024 12:15,04/05/2024 12:30,31.3,32.6
04/05/2024 12:30,04/05/2024 12:45,19.8,21.6
04/05/2024 12:45,04/05/2024 13:00,10.3,11.3
04/05/2024 13:00,04/05/2024 13:15,17.2,15.0
04/05/2024 13:15,04/05/2024 13:30,18.4,19.7
04/05/2024 13:30,04/05/2024 13:45,33.4,33.7
04/05/2024 13:45,04/05/2024 14:00,31.3,34.7
04/05/2024 14:00,04/05/2024 14:15,-3.3,-2.9
04/05/2024 14:15,04/05/2024 14:30,37.4,36.3
04/05/2024 14:30,04/05/2024 14:45,52.4,59.8
04/05/2024 14:45,04/05/2024 15:00,69.9,76.2
04/05/2024 15:00,04/05/2024 15:15,25.0,28.7
